,loannumber,loanamount,totaldue,termdays,bank_account_type,longitude_gps,latitude_gps,employment_status_clients,creationdate_dow,additional_charges,is_referred,age,ploan_loanamount_mean,ploan_loanamount_min,ploan_loanamount_25%,ploan_loanamount_50%,ploan_loanamount_75%,ploan_loanamount_max,ploan_totaldue_mean,ploan_totaldue_min,ploan_totaldue_25%,ploan_totaldue_50%,ploan_totaldue_75%,ploan_totaldue_max,ploan_termdays_mean,ploan_termdays_min,ploan_termdays_25%,ploan_termdays_50%,ploan_termdays_75%,ploan_termdays_max,ploan_approval_time_mean,ploan_approval_time_min,ploan_approval_time_25%,ploan_approval_time_50%,ploan_approval_time_75%,ploan_approval_time_max,ploan_return_days_mean_x,ploan_return_days_min_x,ploan_return_days_25%_x,ploan_return_days_50%_x,ploan_return_days_75%_x,ploan_return_days_max_x,ploan_return_days_mean_y,ploan_return_days_min_y,ploan_return_days_25%_y,ploan_return_days_50%_y,ploan_return_days_75%_y,ploan_return_days_max_y,ploan_first_return_days_mean,ploan_first_return_days_min,ploan_first_return_days_25%,ploan_first_return_days_50%,ploan_first_return_days_75%,ploan_first_return_days_max,ploan_additional charges_mean,ploan_additional charges_min,ploan_additional charges_25%,ploan_additional charges_50%,ploan_additional charges_75%,ploan_additional charges_max,good_bad_flag,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
512,2.0,10000.0,13000.0,30.0,0.0,5.7971047,5.4964304,1.0,2.0,3000.0,0.0,28.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,2.0,10000.0,13000.0,30.0,1.0,3.3078002,6.6798913,0.5,6.0,3000.0,0.0,43.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,4.0,4.0,4.0,4.0,4.0,4.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514,3.0,10000.0,13000.0,30.0,1.0,3.3711733,6.4473775,0.0,6.0,3000.0,0.0,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,16.0,18.5,21.0,23.5,26.0,21.0,16.0,18.5,21.0,23.5,26.0,1.0,-1.0,0.0,1.0,2.0,3.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,2.0,10000.0,13000.0,30.0,1.0,3.35828495,6.84619025,0.0,0.0,3000.0,0.0,33.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,27.0,27.0,27.0,27.0,27.0,27.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,2.0,10000.0,13000.0,30.0,1.0,3.3064117,6.6683917,0.0,4.0,3000.0,0.0,24.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517,6.0,30000.0,34500.0,30.0,1.0,6.522608900000001,9.643943,0.0,2.0,4500.0,0.0,32.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,17300.0,11500.0,13000.0,13000.0,24500.0,24500.0,27.0,15.0,30.0,30.0,30.0,30.0,1.002,1.0,1.0,1.0,1.0,1.01,20.4,14.0,16.0,23.0,24.0,25.0,20.4,14.0,16.0,23.0,24.0,25.0,6.0,-1.0,4.0,5.0,8.0,14.0,3300.0,1500.0,3000.0,3000.0,4500.0,4500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,7.0,10000.0,13000.0,30.0,1.0,3.3901782999999996,6.62935,0.0,0.0,3000.0,0.0,23.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0016666666666667,1.0,1.0,1.0,1.0,1.01,33.666666666666664,29.0,30.25,33.5,36.75,39.0,33.666666666666664,29.0,30.25,33.5,36.75,39.0,-4.5,-8.0,-7.75,-4.5,-1.25,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2.0,10000.0,11500.0,15.0,1.0,3.3636987,6.576660700000001,0.0,1.0,1500.0,1.0,34.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,10.0,25000.0,28750.0,30.0,1.0,3.4455849,6.4534188,0.0,4.0,3750.0,0.0,35.0,17222.222222222223,10000.0,10000.0,15000.0,20000.0,30000.0,19411.11111111111,11500.0,11500.0,16675.0,22250.0,34500.0,18.333333333333332,15.0,15.0,15.0,15.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,10.555555555555555,4.0,7.0,9.0,11.0,28.0,10.555555555555555,4.0,7.0,9.0,11.0,28.0,6.888888888888889,0.0,3.0,6.0,9.0,21.0,2188.8888888888887,1125.0,1500.0,1675.0,2250.0,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
521,10.0,40000.0,48000.0,60.0,1.0,7.533645900000001,9.0468853,0.0,1.0,8000.0,0.0,35.0,17777.777777777777,10000.0,10000.0,10000.0,30000.0,30000.0,21608.333333333332,11125.0,11500.0,13000.0,34500.0,39000.0,30.0,15.0,15.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,11.333333333333334,0.0,1.0,10.0,15.0,34.0,11.333333333333334,0.0,1.0,10.0,15.0,34.0,11.777777777777779,-1.0,9.0,13.0,16.0,21.0,3830.5555555555557,1125.0,1500.0,3000.0,4500.0,9000.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
522,6.0,20000.0,24500.0,30.0,1.0,3.3487614000000003,6.633217,0.0,6.0,4500.0,0.0,31.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,16560.0,11500.0,11500.0,11500.0,23800.0,24500.0,21.0,15.0,15.0,15.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,17.4,4.0,12.0,15.0,27.0,29.0,17.4,4.0,12.0,15.0,27.0,29.0,2.4,-2.0,0.0,1.0,2.0,11.0,2560.0,1500.0,1500.0,1500.0,3800.0,4500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2.0,10000.0,13000.0,30.0,1.0,3.8545553999999997,7.374125299999999,0.0,0.0,3000.0,0.0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,10.0,30000.0,34500.0,30.0,1.0,7.930891099999999,5.0200622,0.0,3.0,4500.0,0.0,31.0,17777.777777777777,10000.0,10000.0,20000.0,20000.0,30000.0,21711.11111111111,11500.0,12250.0,23800.0,24500.0,36800.0,35.0,15.0,30.0,30.0,30.0,60.0,1.001111111111111,1.0,1.0,1.0,1.0,1.01,33.22222222222222,10.0,26.0,29.0,35.0,65.0,33.22222222222222,10.0,26.0,29.0,35.0,65.0,-5.666666666666667,-37.0,-5.0,0.0,2.0,11.0,3933.3333333333335,1500.0,2250.0,3800.0,4500.0,6800.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525,3.0,10000.0,13000.0,30.0,1.0,3.3976564,7.177822,0.0,0.0,3000.0,0.0,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,7.0,13.0,19.0,25.0,31.0,19.0,7.0,13.0,19.0,25.0,31.0,2.5,-1.0,0.75,2.5,4.25,6.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,6.0,30000.0,34500.0,30.0,0.0,8.113206,6.3245244000000005,2.0,4.0,4500.0,0.0,29.0,18000.0,10000.0,10000.0,20000.0,20000.0,30000.0,20850.0,11500.0,11500.0,22250.0,24500.0,34500.0,21.0,15.0,15.0,15.0,30.0,30.0,1.002,1.0,1.0,1.0,1.0,1.01,18.6,9.0,13.0,14.0,28.0,29.0,18.6,9.0,13.0,14.0,28.0,29.0,1.2,-1.0,-1.0,1.0,3.0,4.0,2850.0,1500.0,1500.0,2250.0,4500.0,4500.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527,4.0,10000.0,11500.0,15.0,1.0,-98.4953943,29.4255413,0.0,2.0,1500.0,1.0,36.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0033333333333332,1.0,1.0,1.0,1.005,1.01,23.666666666666668,13.0,14.5,16.0,29.0,42.0,23.666666666666668,13.0,14.5,16.0,29.0,42.0,-9.333333333333334,-29.0,-15.0,-1.0,0.5,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,2.0,10000.0,13000.0,30.0,1.0,7.565048599999999,8.9167266,0.0,2.0,3000.0,0.0,42.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,3.54,3.54,3.54,3.54,3.54,3.54,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,4.0,10000.0,11500.0,15.0,1.0,3.5227013,6.6663538,0.0,2.0,1500.0,0.0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,32.666666666666664,20.0,29.0,38.0,39.0,40.0,32.666666666666664,20.0,29.0,38.0,39.0,40.0,-13.666666666666666,-26.0,-17.5,-9.0,-7.5,-6.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2.0,10000.0,11500.0,15.0,1.0,5.7616084,7.4446011,0.0,0.0,1500.0,0.0,39.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
531,3.0,10000.0,13000.0,30.0,1.0,7.076568300000001,4.7325129,2.0,4.0,3000.0,0.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.0,1.0,1.0,1.0,1.0,1.0,23.5,15.0,19.25,23.5,27.75,32.0,23.5,15.0,19.25,23.5,27.75,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
532,5.0,10000.0,11125.0,15.0,0.0,6.765434599999999,6.1125823,0.0,2.0,1125.0,0.0,26.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0025,1.0,1.0,1.0,1.0025,1.01,24.75,15.0,22.5,27.0,29.25,30.0,24.75,15.0,22.5,27.0,29.25,30.0,4.75,-1.0,-1.0,2.5,8.25,15.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2.0,10000.0,11500.0,15.0,1.0,7.129383,8.9181002,0.0,2.0,1500.0,0.0,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534,10.0,20000.0,22000.0,30.0,1.0,77.29974544999999,-13.347430449999997,0.0,3.0,2000.0,0.0,31.5,13333.333333333334,10000.0,10000.0,15000.0,15000.0,20000.0,15719.444444444445,11400.0,11500.0,17250.0,18350.0,22000.0,25.0,15.0,15.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,9.0,13.0,18.0,22.0,25.0,18.0,9.0,13.0,18.0,22.0,25.0,6.222222222222222,0.0,4.0,6.0,8.0,13.0,2386.1111111111113,1400.0,1500.0,2250.0,3200.0,3375.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
535,10.0,20000.0,22000.0,30.0,1.0,3.9906062999999996,7.425119900000001,0.0,1.0,2000.0,0.0,25.0,17222.222222222223,5000.0,10000.0,20000.0,20000.0,30000.0,20955.555555555555,6500.0,12250.0,23600.0,23800.0,39000.0,33.333333333333336,30.0,30.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,32.44444444444444,17.0,25.0,31.0,33.0,60.0,32.44444444444444,17.0,25.0,31.0,33.0,60.0,0.7777777777777778,-10.0,-3.0,0.0,4.0,13.0,3733.3333333333335,1500.0,2250.0,3600.0,3800.0,9000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
536,5.0,15000.0,18375.0,30.0,1.0,3.5597414499999998,7.009671149999999,0.0,0.0,3375.0,0.0,31.0,11250.0,10000.0,10000.0,10000.0,11250.0,15000.0,14343.75,13000.0,13000.0,13000.0,14343.75,18375.0,30.0,30.0,30.0,30.0,30.0,30.0,1.005,1.0,1.0,1.0,1.005,1.02,29.25,24.0,24.0,27.5,32.75,38.0,29.25,24.0,24.0,27.5,32.75,38.0,0.5,-9.0,-3.0,1.5,5.0,8.0,3093.75,3000.0,3000.0,3000.0,3093.75,3375.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537,11.0,30000.0,34500.0,30.0,0.0,-36.02903455,23.9953192,0.0,2.0,4500.0,0.0,27.0,16500.0,5000.0,10000.0,15000.0,20000.0,30000.0,19454.989999999998,5750.0,11875.0,18400.0,23800.0,34400.0,25.5,15.0,18.75,30.0,30.0,30.0,1.434,1.0,1.0,1.0,1.0,5.34,26.4,10.0,22.5,29.0,32.5,39.0,26.4,10.0,22.5,29.0,32.5,39.0,-1.7,-10.0,-2.5,-1.0,1.5,3.0,2954.9900000000002,750.0,1875.0,3400.0,3800.0,4400.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
538,4.0,30000.0,39000.0,60.0,1.0,7.0681633,4.8274278,2.0,2.0,9000.0,1.0,29.0,13333.333333333334,10000.0,10000.0,10000.0,15000.0,20000.0,16833.333333333332,13000.0,13000.0,13000.0,18750.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,20.666666666666668,17.0,19.0,21.0,22.5,24.0,20.666666666666668,17.0,19.0,21.0,22.5,24.0,7.333333333333333,4.0,5.5,7.0,9.0,11.0,3500.0,3000.0,3000.0,3000.0,3750.0,4500.0,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2.0,10000.0,13000.0,30.0,1.0,3.3768002999999998,6.489893299999999,0.0,5.0,3000.0,1.0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
540,2.0,10000.0,11500.0,15.0,1.0,7.431984599999999,10.5241379,0.0,1.0,1500.0,1.0,42.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
541,3.0,20000.0,24500.0,30.0,1.0,3.3472352,6.4568867,0.0,3.0,4500.0,1.0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.0150000000000001,1.02,17.5,11.0,14.25,17.5,20.75,24.0,17.5,11.0,14.25,17.5,20.75,24.0,5.0,5.0,5.0,5.0,5.0,5.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,3.0,10000.0,11500.0,15.0,1.0,3.9910240999999997,7.55020045,0.0,0.0,1500.0,0.0,34.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,19.0,20.0,21.0,22.0,23.0,21.0,19.0,20.0,21.0,22.0,23.0,8.5,6.0,7.25,8.5,9.75,11.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
543,3.0,10000.0,13000.0,30.0,1.0,5.3539575500000005,7.605289750000001,0.0,1.0,3000.0,0.0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
544,2.0,10000.0,13000.0,30.0,1.0,3.4250419,6.4304949,0.0,3.0,3000.0,0.0,24.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
545,3.0,10000.0,13000.0,30.0,1.0,3.3729167,6.5354983,0.0,3.0,3000.0,1.0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.0150000000000001,1.02,21.5,14.0,17.75,21.5,25.25,29.0,21.5,14.0,17.75,21.5,25.25,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,4.0,20000.0,24500.0,30.0,1.0,4.2073057,7.59580955,0.0,2.0,4500.0,0.0,36.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12833.333333333334,12500.0,12750.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,23.333333333333332,21.0,22.0,23.0,24.5,26.0,23.333333333333332,21.0,22.0,23.0,24.5,26.0,6.333333333333333,5.0,6.0,7.0,7.0,7.0,2833.3333333333335,2500.0,2750.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,6.0,10000.0,11500.0,15.0,1.0,-3.5600504,54.5930709,0.0,5.0,1500.0,0.0,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,22.4,18.0,21.0,23.0,24.0,26.0,22.4,18.0,21.0,23.0,24.0,26.0,-8.0,-12.0,-9.0,-9.0,-7.0,-3.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,12.0,40000.0,44000.0,30.0,1.0,3.3435,6.692553299999999,1.0,1.0,4000.0,0.0,50.0,18636.363636363636,10000.0,15000.0,20000.0,20000.0,30000.0,21329.545454545456,11500.0,18362.5,22000.0,23700.0,33000.0,27.272727272727273,15.0,30.0,30.0,30.0,30.0,1.0018181818181817,1.0,1.0,1.0,1.0,1.02,19.818181818181817,11.0,14.0,21.0,24.5,29.0,19.818181818181817,11.0,14.0,21.0,24.5,29.0,6.181818181818182,-1.0,3.5,5.0,7.5,18.0,2693.181818181818,1500.0,1750.0,3000.0,3487.5,4000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
549,3.0,10000.0,13000.0,30.0,1.0,5.41447435,7.766887500000001,0.0,3.0,3000.0,0.0,28.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,18.0,20.5,23.0,25.5,28.0,23.0,18.0,20.5,23.0,25.5,28.0,5.5,0.0,2.75,5.5,8.25,11.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550,2.0,10000.0,11500.0,15.0,1.0,3.4581081,6.4303774,2.0,2.0,1500.0,0.0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2.0,10000.0,13000.0,30.0,1.0,3.4272867999999996,6.464175,0.0,5.0,3000.0,0.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,23.0,23.0,23.0,23.0,23.0,23.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,8.0,20000.0,24500.0,30.0,0.0,5.5920589000000005,6.2766138,2.0,5.0,4500.0,0.0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12571.42857142857,11500.0,12250.0,13000.0,13000.0,13000.0,25.714285714285715,15.0,22.5,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,23.714285714285715,10.0,17.0,25.0,29.0,39.0,23.714285714285715,10.0,17.0,25.0,29.0,39.0,1.4285714285714286,-10.0,1.0,3.0,4.0,7.0,2571.4285714285716,1500.0,2250.0,3000.0,3000.0,3000.0,Bad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
